ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol,ofi_best_level,multi_level_ofi,integrated_ofi
2024-10-21T12:40:48.679080307Z,2024-10-21T12:40:48.678914166Z,10,2,38,C,B,2,233.66,200,130,166141,14043848,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,233.9,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,710,4.018867924528302,-0.051876959844674546
2024-10-21T12:40:48.679092312Z,2024-10-21T12:40:48.678925835Z,10,2,38,A,B,3,233.61,400,130,166477,14043849,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.61,233.82,400,4,1,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,720,4.190919674039581,-0.05409786430538786
2024-10-21T12:40:49.117114725Z,2024-10-21T12:40:49.116948486Z,10,2,38,C,B,3,233.61,200,130,166239,14044512,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.61,233.82,200,4,1,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,10,0.07364341085271318,-0.0009506150337297971
2024-10-21T12:40:51.221465051Z,2024-10-21T12:40:51.221298867Z,10,2,38,A,B,3,233.62,200,130,166184,14046419,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.62,233.82,200,4,1,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,220,2.386440677966102,-0.03080501513049251
2024-10-21T12:40:51.681497044Z,2024-10-21T12:40:51.681330922Z,10,2,38,A,B,3,233.62,200,130,166122,14047013,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.62,233.82,400,4,2,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,220,2.4444444444444446,-0.03155374813713643
2024-10-21T12:40:51.735900069Z,2024-10-21T12:40:51.735734347Z,10,2,38,C,B,3,233.62,200,130,165722,14047056,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.62,233.82,200,4,1,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,220,2.498422712933754,-0.0322505186007325
2024-10-21T12:40:51.735912589Z,2024-10-21T12:40:51.735746270Z,10,2,38,A,B,2,233.66,200,130,166319,14047057,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,201,128,2,1,233.58,233.82,505,4,2,1,233.53,233.9,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,110,1.2366863905325445,-0.015963582637427007
2024-10-21T12:40:53.780783155Z,2024-10-21T12:40:53.780616919Z,10,2,38,C,B,2,233.66,200,130,166236,14049346,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,233.9,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,110,1.2256267409470751,-0.01582082079299319
2024-10-21T12:40:53.780795790Z,2024-10-21T12:40:53.780629438Z,10,2,38,A,B,3,233.62,200,130,166352,14049347,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.62,233.82,200,4,1,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,120,1.362162162162162,-0.017583268003691744
2024-10-21T12:40:54.935657049Z,2024-10-21T12:40:54.935490253Z,10,2,38,A,B,3,233.62,200,130,166796,14051023,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.62,233.82,400,4,2,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,120,1.3858267716535433,-0.01788873910136868
2024-10-21T12:40:56.836490501Z,2024-10-21T12:40:56.836324617Z,10,2,38,C,B,3,233.62,200,130,165884,14054134,233.77,233.79,5,4,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.62,233.82,200,4,1,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,120,1.4081632653061225,-0.0181770664129515
2024-10-21T12:40:56.836503546Z,2024-10-21T12:40:56.836337009Z,10,2,38,A,B,1,233.7,200,130,166537,14054135,233.77,233.79,5,4,1,1,233.7,233.8,1407,25,3,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,233.9,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,10,0.11622276029055689,-0.0015002442433681414
2024-10-21T12:41:00.788152322Z,2024-10-21T12:41:00.787986040Z,10,2,38,A,A,6,234.06,2,130,166282,14060860,233.77,233.79,5,4,1,1,233.7,233.8,1407,25,3,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,233.9,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.06,15,2,1,1,233.4,234.1,100,100,1,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL,-1,-0.012007308796658836,0.00015499456264415272
2024-10-21T12:41:02.958807047Z,2024-10-21T12:41:02.958639135Z,10,2,38,T,B,0,233.79,4,130,167912,14064252,233.77,233.79,5,4,1,1,233.7,233.8,1407,25,3,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,233.9,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.06,15,2,1,1,233.4,234.1,100,100,1,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL,-1,-0.01232583065380493,0.0001591061547400185
2024-10-21T12:41:02.958807047Z,2024-10-21T12:41:02.958639135Z,10,2,38,C,A,0,233.79,4,130,167912,14064252,233.77,233.8,5,25,1,2,233.7,233.81,1407,128,3,1,233.66,233.82,1,4,1,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,99,1.2054794520547945,-0.015560752505985084
2024-10-21T12:41:02.958831325Z,2024-10-21T12:41:02.958662045Z,10,2,38,A,B,0,233.78,100,130,169280,14064256,233.78,233.8,100,25,1,2,233.77,233.81,5,128,1,1,233.7,233.82,1407,4,3,1,233.66,233.9,1,400,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,109,1.3450148075024677,-0.017361923922266684
2024-10-21T12:41:02.958845945Z,2024-10-21T12:41:02.958679653Z,10,2,38,C,B,0,233.78,100,130,166292,14064259,233.77,233.8,5,25,1,2,233.7,233.81,1407,128,3,1,233.66,233.82,1,4,1,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,-1,-0.012200844673862036,0.00015749279177701298
2024-10-21T12:41:02.959963050Z,2024-10-21T12:41:02.959797070Z,10,2,38,A,B,0,233.77,100,130,165980,14064337,233.77,233.8,105,25,2,2,233.7,233.81,1407,128,3,1,233.66,233.82,1,4,1,1,233.58,233.9,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,-1,-0.012075134168157425,0.0001558700763807967
2024-10-21T12:41:07.396481471Z,2024-10-21T12:41:07.396314590Z,10,2,38,A,A,3,233.89,400,130,166881,14070998,233.77,233.8,105,25,2,2,233.7,233.81,1407,128,3,1,233.66,233.82,1,4,1,1,233.58,233.89,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,-201,-2.641078838174274,0.034091974010483965
2024-10-21T12:41:24.040937514Z,2024-10-21T12:41:24.040771450Z,10,2,38,C,B,1,233.7,200,130,166064,14090893,233.77,233.8,105,25,2,2,233.7,233.81,1207,128,2,1,233.66,233.82,1,4,1,1,233.58,233.89,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,0,0.0,-0.0
2024-10-21T12:41:24.040949786Z,2024-10-21T12:41:24.040783567Z,10,2,38,A,B,2,233.68,200,130,166219,14090895,233.77,233.8,105,25,2,2,233.7,233.81,1207,128,2,1,233.68,233.82,200,4,1,1,233.66,233.89,1,400,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,10,0.11320754716981132,-0.0014613228125260438
2024-10-21T12:41:24.096704911Z,2024-10-21T12:41:24.096538706Z,10,2,38,A,A,3,233.88,400,130,166205,14091013,233.77,233.8,105,25,2,2,233.7,233.81,1207,128,2,1,233.68,233.82,200,4,1,1,233.66,233.88,1,400,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,10,0.125,-0.0016135439388308397
2024-10-21T12:41:33.732851698Z,2024-10-21T12:41:33.732685313Z,10,2,38,A,A,3,233.87,400,130,166385,14101249,233.77,233.8,105,25,2,2,233.7,233.81,1207,128,2,1,233.68,233.82,200,4,1,1,233.66,233.87,1,400,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,10,0.14814814814814814,-0.0019123483719476618
2024-10-21T12:41:36.846888582Z,2024-10-21T12:41:36.846722252Z,10,2,38,A,B,2,233.69,200,130,166330,14106111,233.77,233.8,105,25,2,2,233.7,233.81,1207,128,2,1,233.69,233.82,200,4,1,1,233.66,233.87,1,400,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,10,0.15384615384615385,-0.0019859002324071878
2024-10-21T12:41:37.867784997Z,2024-10-21T12:41:37.867616118Z,10,2,38,T,A,0,233.77,5,0,168879,14107722,233.77,233.8,105,25,2,2,233.7,233.81,1207,128,2,1,233.69,233.82,200,4,1,1,233.66,233.87,1,400,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,10,0.15789473684210525,-0.0020381607648389554
2024-10-21T12:41:37.867784997Z,2024-10-21T12:41:37.867616118Z,10,2,38,T,A,0,233.77,100,130,168879,14107723,233.77,233.8,100,25,1,2,233.7,233.81,1207,128,2,1,233.69,233.82,200,4,1,1,233.66,233.87,1,400,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,10,0.16091954022988506,-0.002077205990219012
2024-10-21T12:41:37.867784997Z,2024-10-21T12:41:37.867616118Z,10,2,38,C,B,0,233.77,100,130,168879,14107723,233.7,233.8,1207,25,2,2,233.69,233.81,200,128,1,1,233.66,233.82,1,4,1,1,233.58,233.87,505,400,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,-100,-1.4814814814814814,0.019123483719476617
2024-10-21T12:41:37.867807375Z,2024-10-21T12:41:37.867639685Z,10,2,38,A,A,0,233.79,100,130,167690,14107724,233.7,233.79,1207,100,2,1,233.69,233.8,200,25,1,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,233.87,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.06,15,2,1,1,233.4,234.1,100,100,1,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL,-101,-1.5264483627204029,0.01970393202884612
2024-10-21T12:41:37.867811198Z,2024-10-21T12:41:37.867644597Z,10,2,38,A,A,0,233.79,100,130,166601,14107726,233.7,233.79,1207,204,2,3,233.69,233.8,200,25,1,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,233.87,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.06,15,2,1,1,233.4,234.1,100,100,1,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL,-101,-1.5514592933947775,0.020026781913599367
2024-10-21T12:41:37.867818322Z,2024-10-21T12:41:37.867652188Z,10,2,38,A,A,0,233.79,100,130,166134,14107727,233.7,233.79,1207,304,2,4,233.69,233.8,200,25,1,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,233.87,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.06,15,2,1,1,233.4,234.1,100,100,1,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL,-101,-1.5725406935598016,0.020298908037266104
2024-10-21T12:41:37.867820513Z,2024-10-21T12:41:37.867653690Z,10,2,38,A,A,0,233.79,100,130,166823,14107728,233.7,233.79,1207,404,2,5,233.69,233.8,200,25,1,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,233.87,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.06,15,2,1,1,233.4,234.1,100,100,1,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL,-101,-1.5905511811023623,0.0205313937413436
2024-10-21T12:41:37.867844629Z,2024-10-21T12:41:37.867677809Z,10,2,38,C,B,1,233.69,200,130,166820,14107729,233.7,233.79,1207,404,2,5,233.66,233.8,1,25,1,2,233.58,233.81,505,128,2,1,233.53,233.82,10,4,1,1,233.5,233.87,100,400,1,1,233.45,234.0,15,17,1,2,233.4,234.06,100,2,1,1,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,233.3,234.17,100,1,1,1,AAPL,-201,-3.216,0.041513258458239846
2024-10-21T12:41:37.867848306Z,2024-10-21T12:41:37.867682285Z,10,2,38,C,A,0,233.79,100,130,166021,14107730,233.7,233.79,1207,304,2,4,233.66,233.8,1,25,1,2,233.58,233.81,505,128,2,1,233.53,233.82,10,4,1,1,233.5,233.87,100,400,1,1,233.45,234.0,15,17,1,2,233.4,234.06,100,2,1,1,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,233.3,234.17,100,1,1,1,AAPL,-201,-3.2607184241019698,0.04209049959555025
2024-10-21T12:41:37.867868952Z,2024-10-21T12:41:37.867702926Z,10,2,38,C,A,0,233.79,100,130,166026,14107731,233.7,233.79,1207,204,2,3,233.66,233.8,1,25,1,2,233.58,233.81,505,128,2,1,233.53,233.82,10,4,1,1,233.5,233.87,100,400,1,1,233.45,234.0,15,17,1,2,233.4,234.06,100,2,1,1,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,233.3,234.17,100,1,1,1,AAPL,-201,-3.3004926108374386,0.04260391877898178
2024-10-21T12:41:37.867903652Z,2024-10-21T12:41:37.867737436Z,10,2,38,C,A,0,233.79,100,130,166216,14107732,233.7,233.79,1207,104,2,2,233.66,233.8,1,25,1,2,233.58,233.81,505,128,2,1,233.53,233.82,10,4,1,1,233.5,233.87,100,400,1,1,233.45,234.0,15,17,1,2,233.4,234.06,100,2,1,1,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,233.3,234.17,100,1,1,1,AAPL,-201,-3.336099585062241,0.04306354611850606
2024-10-21T12:41:37.868059880Z,2024-10-21T12:41:37.867893701Z,10,2,38,C,A,0,233.79,100,130,166179,14107733,233.7,233.79,1207,4,2,1,233.66,233.8,1,25,1,2,233.58,233.81,505,128,2,1,233.53,233.82,10,4,1,1,233.5,233.87,100,400,1,1,233.45,234.0,15,17,1,2,233.4,234.06,100,2,1,1,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,233.3,234.17,100,1,1,1,AAPL,-201,-3.3681616559881715,0.04347741460017726
2024-10-21T12:41:37.868168252Z,2024-10-21T12:41:37.868002083Z,10,2,38,A,A,0,233.79,128,130,166169,14107734,233.7,233.79,1207,132,2,2,233.66,233.8,1,25,1,2,233.58,233.81,505,128,2,1,233.53,233.82,10,4,1,1,233.5,233.87,100,400,1,1,233.45,234.0,15,17,1,2,233.4,234.06,100,2,1,1,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,233.3,234.17,100,1,1,1,AAPL,-201,-3.397183098591549,0.04385203358264772
2024-10-21T12:41:37.870217681Z,2024-10-21T12:41:37.870051229Z,10,2,38,A,A,0,233.77,128,130,166452,14107735,233.7,233.77,1207,128,2,1,233.66,233.79,1,132,1,2,233.58,233.8,505,25,2,2,233.53,233.81,10,128,1,1,233.5,233.82,100,4,1,1,233.45,233.87,15,400,1,1,233.4,234.0,100,17,1,2,233.39,234.06,10,2,1,1,233.31,234.1,110,100,2,1,233.3,234.13,100,400,1,1,AAPL,-601,-8.683650190114067,0.11209160904948656
2024-10-21T12:41:37.872443339Z,2024-10-21T12:41:37.872277341Z,10,2,38,C,A,5,233.87,400,130,165998,14107736,233.7,233.77,1207,128,2,1,233.66,233.79,1,132,1,2,233.58,233.8,505,25,2,2,233.53,233.81,10,128,1,1,233.5,233.82,100,4,1,1,233.45,234.0,15,17,1,2,233.4,234.06,100,2,1,1,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,233.3,234.17,100,1,1,1,AAPL,-600,-8.787989747345295,0.1134384607306925
2024-10-21T12:41:37.872585136Z,2024-10-21T12:41:37.872417981Z,10,2,38,T,B,0,233.77,128,130,167155,14107737,233.7,233.77,1207,128,2,1,233.66,233.79,1,132,1,2,233.58,233.8,505,25,2,2,233.53,233.81,10,128,1,1,233.5,233.82,100,4,1,1,233.45,234.0,15,17,1,2,233.4,234.06,100,2,1,1,233.39,234.1,10,100,1,1,233.31,234.13,110,400,2,1,233.3,234.17,100,1,1,1,AAPL,-600,-8.898305084745763,0.11486244988287334
2024-10-21T12:41:37.872585136Z,2024-10-21T12:41:37.872417981Z,10,2,38,C,A,0,233.77,128,130,167155,14107737,233.7,233.79,1207,132,2,2,233.66,233.8,1,25,1,2,233.58,233.81,505,128,2,1,233.53,233.82,10,4,1,1,233.5,234.0,100,17,1,2,233.45,234.06,15,2,1,1,233.4,234.1,100,100,1,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,233.3,234.25,100,100,1,1,AAPL,-500,-7.255936675461742,0.0936621811458535
2024-10-21T12:41:37.872605029Z,2024-10-21T12:41:37.872438670Z,10,2,38,A,B,0,233.74,100,130,166359,14107738,233.74,233.79,100,132,1,2,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,-390,-5.53362122146823,0.07142992785348616
2024-10-21T12:41:37.872607334Z,2024-10-21T12:41:37.872439572Z,10,2,38,C,A,0,233.79,4,130,167762,14107739,233.74,233.79,100,128,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,-390,-5.422943221320973,0.07000125732308997
2024-10-21T12:41:37.872609233Z,2024-10-21T12:41:37.872443112Z,10,2,38,A,B,1,233.72,100,130,166121,14107740,233.74,233.79,100,128,1,1,233.72,233.8,100,25,1,2,233.7,233.81,1207,128,2,1,233.66,233.82,1,4,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,-380,-5.334081976417743,0.06885420513820541
2024-10-21T12:41:37.872615153Z,2024-10-21T12:41:37.872449092Z,10,2,38,A,B,2,233.71,48,130,166061,14107741,233.74,233.79,100,128,1,1,233.72,233.8,100,25,1,2,233.71,233.81,48,128,1,1,233.7,233.82,1207,4,2,1,233.66,234.0,1,17,1,2,233.58,234.06,505,2,2,1,233.53,234.1,10,100,1,1,233.5,234.13,100,400,1,1,233.45,234.17,15,1,1,1,233.4,234.25,100,100,1,1,AAPL,-280,-3.8702817650186074,0.04995895746810639
2024-10-21T12:41:37.872619370Z,2024-10-21T12:41:37.872453115Z,10,2,38,C,B,0,233.74,100,130,166255,14107743,233.72,233.79,200,128,2,1,233.71,233.8,48,25,1,2,233.7,233.81,1207,128,2,1,233.66,233.82,1,4,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,-290,-4.044421487603305,0.052206814219196165
2024-10-21T12:41:37.872630587Z,2024-10-21T12:41:37.872464745Z,10,2,38,C,B,0,233.72,100,130,165842,14107744,233.72,233.79,100,128,1,1,233.71,233.8,48,25,1,2,233.7,233.81,1207,128,2,1,233.66,233.82,1,4,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,-290,-4.0783525866398795,0.05264480877270284
2024-10-21T12:41:37.872902697Z,2024-10-21T12:41:37.872736622Z,10,2,38,C,B,0,233.72,100,130,166075,14107745,233.71,233.79,48,128,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.58,233.82,505,4,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,-400,-5.534351145038167,0.07143934996350282
2024-10-21T12:41:37.948786030Z,2024-10-21T12:41:37.948619585Z,10,2,38,A,B,3,233.65,200,130,166445,14107825,233.71,233.79,48,128,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.65,233.82,200,4,1,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,-390,-5.439330543933054,0.07021279064368507
2024-10-21T12:41:37.958047126Z,2024-10-21T12:41:37.957880869Z,10,2,38,A,B,3,233.65,200,130,166257,14107827,233.71,233.79,48,128,1,1,233.7,233.8,1207,25,2,2,233.66,233.81,1,128,1,1,233.65,233.82,400,4,2,1,233.58,234.0,505,17,2,2,233.53,234.06,10,2,1,1,233.5,234.1,100,100,1,1,233.45,234.13,15,400,1,1,233.4,234.17,100,1,1,1,233.39,234.25,10,100,1,1,AAPL,-390,-5.480507706255667,0.07074431992915632
2024-10-21T12:41:37.973932705Z,2024-10-21T12:41:37.973766387Z,10,2,38,C,B,0,233.71,48,130,166318,14107836,233.7,233.79,1207,128,2,1,233.66,233.8,1,25,1,2,233.65,233.81,400,128,2,1,233.58,233.82,505,4,2,1,233.53,234.0,10,17,1,2,233.5,234.06,100,2,1,1,233.45,234.1,15,100,1,1,233.4,234.13,100,400,1,1,233.39,234.17,10,1,1,1,233.31,234.25,110,100,2,1,AAPL,-500,-6.923409779316313,0.08936980708366399
2024-10-21T12:41:37.973989246Z,2024-10-21T12:41:37.973822964Z,10,2,38,A,A,4,233.88,400,130,166282,14107837,233.7,233.79,1207,128,2,1,233.66,233.8,1,25,1,2,233.65,233.81,400,128,2,1,233.58,233.82,505,4,2,1,233.53,233.88,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.06,15,2,1,1,233.4,234.1,100,100,1,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL,-501,-6.986266638495668,0.09018118551680633
2024-10-21T12:41:39.068039587Z,2024-10-21T12:41:39.067873779Z,10,2,38,C,B,2,233.65,200,130,165808,14109088,233.7,233.79,1207,128,2,1,233.66,233.8,1,25,1,2,233.65,233.81,200,128,1,1,233.58,233.82,505,4,2,1,233.53,233.88,10,400,1,1,233.5,234.0,100,17,1,2,233.45,234.06,15,2,1,1,233.4,234.1,100,100,1,1,233.39,234.13,10,400,1,1,233.31,234.17,110,1,2,1,AAPL,-501,-7.033030553261767,0.09078483056662105
